aryl_halides,solvent,photocalysts,solvent_photocatalyst,piperidines,catalysts,ni_catalysts,ni_solvent,products,uplcms,aryl_halides_moles,photocalysts_moles,piperidines_moles,catalysts_moles,ni_catalysts_moles
C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,CS(C)=O,C1=CC2Sc3ccccc3N(c3ccccc3)C2C=C1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)N3CCCCC3,1.8531103,100,5,150,180,5
C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,CS(C)=O,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)N3CCCCC3,1.8862602,100,5,150,180,5
C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,CS(C)=O,O=C1OC2(c3cc(I)c(O)c(I)c3Oc3c2cc(I)c(O)c3I)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)N3CCCCC3,0,100,5,150,180,5
C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,CS(C)=O,F[B-](F)(F)F.c1ccc(-c2cc(-c3ccccc3)[o+]c(-c3ccccc3)c2)cc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)N3CCCCC3,1.9135973,100,5,150,180,5
C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,CS(C)=O,N#Cc1ccc(C#N)c2ccccc12,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)N3CCCCC3,0,100,5,150,180,5
C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,CS(C)=O,FC(F)(F)c1cc(-c2c3ccccc3[n+](-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3ccccc23)cc(C(F)(F)F)c1.[Cl-],CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)N3CCCCC3,19.500381,100,5,150,180,5
C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)Br,CS(C)=O,FC(F)(F)c1cc(-c2c3ccccc3[n+](-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3ccccc23)cc(C(F)(F)F)c1.[Cl-],CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,C[C@]1(CC(=O)N(/C(=N\C(=O)OC(C)(C)C)/N1)C)c2cc(cs2)N3CCCCC3,0,100,5,150,180,5
c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,CS(C)=O,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)N4CCCCC4,67.57792,100,0.5,150,180,5
c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,CS(C)=O,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.F[P-](F)(F)(F)(F)F.c1ccc(-c2ccccc2[Ir+]c2ccccc2-c2ccccn2)nc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)N4CCCCC4,64.60365,100,0.5,150,180,5
c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,CS(C)=O,Fc1cc(F)c(-c2ccccn2)c([Ir](c2cc(F)cc(F)c2-c2ccccn2)c2cc(F)cc(F)c2-c2ccccn2)c1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)N4CCCCC4,0,100,0.5,150,180,5
c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,CS(C)=O,c1ccc(-c2ccccc2[Ir](c2ccccc2-c2ccccn2)c2ccccc2-c2ccccn2)nc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)N4CCCCC4,68.522125,100,0.5,150,180,5
c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,CS(C)=O,F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[Ru+2].c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)N4CCCCC4,93.27594,100,0.5,150,180,5
c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,CS(C)=O,C1=CC2Sc3ccccc3N(c3ccccc3)C2C=C1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)N4CCCCC4,3.3622837,100,0.5,150,180,5
c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,CS(C)=O,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)N4CCCCC4,15.960603,100,0.5,150,180,5
c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,CS(C)=O,O=C1OC2(c3cc(I)c(O)c(I)c3Oc3c2cc(I)c(O)c3I)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)N4CCCCC4,0,100,0.5,150,180,5
c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,CS(C)=O,F[B-](F)(F)F.c1ccc(-c2cc(-c3ccccc3)[o+]c(-c3ccccc3)c2)cc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)N4CCCCC4,3.7899408,100,0.5,150,180,5
c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,CS(C)=O,N#Cc1ccc(C#N)c2ccccc12,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)N4CCCCC4,0,100,0.5,150,180,5
c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,CS(C)=O,FC(F)(F)c1cc(-c2c3ccccc3[n+](-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3ccccc23)cc(C(F)(F)F)c1.[Cl-],CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)N4CCCCC4,25.240656,100,0.5,150,180,5
c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,CS(C)=O,FC(F)(F)c1cc(-c2c3ccccc3[n+](-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3ccccc23)cc(C(F)(F)F)c1.[Cl-],CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)N4CCCCC4,2.2031772,100,0.5,150,180,5
c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,CS(C)=O,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)N4CCCCC4,25.818514,100,5,150,180,5
c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,CS(C)=O,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.F[P-](F)(F)(F)(F)F.c1ccc(-c2ccccc2[Ir+]c2ccccc2-c2ccccn2)nc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)N4CCCCC4,44.26678,100,5,150,180,5
c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,CS(C)=O,Fc1cc(F)c(-c2ccccn2)c([Ir](c2cc(F)cc(F)c2-c2ccccn2)c2cc(F)cc(F)c2-c2ccccn2)c1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)N4CCCCC4,2.7096684,100,5,150,180,5
c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,CS(C)=O,c1ccc(-c2ccccc2[Ir](c2ccccc2-c2ccccn2)c2ccccc2-c2ccccn2)nc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)N4CCCCC4,97.36121,100,5,150,180,5
c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,CS(C)=O,F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[Ru+2].c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)N4CCCCC4,59.371323,100,5,150,180,5
c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,CS(C)=O,C1=CC2Sc3ccccc3N(c3ccccc3)C2C=C1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)N4CCCCC4,7.234799,100,5,150,180,5
c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,CS(C)=O,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)N4CCCCC4,11.338965,100,5,150,180,5
c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,CS(C)=O,O=C1OC2(c3cc(I)c(O)c(I)c3Oc3c2cc(I)c(O)c3I)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)N4CCCCC4,3.535053,100,5,150,180,5
c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,CS(C)=O,F[B-](F)(F)F.c1ccc(-c2cc(-c3ccccc3)[o+]c(-c3ccccc3)c2)cc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)N4CCCCC4,5.211632,100,5,150,180,5
c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,CS(C)=O,N#Cc1ccc(C#N)c2ccccc12,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)N4CCCCC4,13.220949,100,5,150,180,5
c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,CS(C)=O,FC(F)(F)c1cc(-c2c3ccccc3[n+](-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3ccccc23)cc(C(F)(F)F)c1.[Cl-],CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)N4CCCCC4,26.672516,100,5,150,180,5
c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,CS(C)=O,FC(F)(F)c1cc(-c2c3ccccc3[n+](-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3ccccc23)cc(C(F)(F)F)c1.[Cl-],CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)N4CCCCC4,7.817456,100,5,150,180,5
CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I,CS(C)=O,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)N5CCCCC5,29.015182,100,0.5,150,180,5
CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I,CS(C)=O,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.F[P-](F)(F)(F)(F)F.c1ccc(-c2ccccc2[Ir+]c2ccccc2-c2ccccn2)nc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)N5CCCCC5,56.954384,100,0.5,150,180,5
CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I,CS(C)=O,Fc1cc(F)c(-c2ccccn2)c([Ir](c2cc(F)cc(F)c2-c2ccccn2)c2cc(F)cc(F)c2-c2ccccn2)c1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)N5CCCCC5,34.296757,100,0.5,150,180,5
CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I,CS(C)=O,c1ccc(-c2ccccc2[Ir](c2ccccc2-c2ccccn2)c2ccccc2-c2ccccn2)nc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)N5CCCCC5,53.27017,100,0.5,150,180,5
CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I,CS(C)=O,F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[Ru+2].c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)N5CCCCC5,53.672825,100,0.5,150,180,5
CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I,CS(C)=O,C1=CC2Sc3ccccc3N(c3ccccc3)C2C=C1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)N5CCCCC5,40.43575,100,0.5,150,180,5
CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I,CS(C)=O,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)N5CCCCC5,43.49601,100,0.5,150,180,5
CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I,CS(C)=O,O=C1OC2(c3cc(I)c(O)c(I)c3Oc3c2cc(I)c(O)c3I)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)N5CCCCC5,27.016703,100,0.5,150,180,5
CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I,CS(C)=O,F[B-](F)(F)F.c1ccc(-c2cc(-c3ccccc3)[o+]c(-c3ccccc3)c2)cc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)N5CCCCC5,42.70276,100,0.5,150,180,5
CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I,CS(C)=O,N#Cc1ccc(C#N)c2ccccc12,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)N5CCCCC5,50.106266,100,0.5,150,180,5
CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I,CS(C)=O,FC(F)(F)c1cc(-c2c3ccccc3[n+](-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3ccccc23)cc(C(F)(F)F)c1.[Cl-],CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)N5CCCCC5,46.02509,100,0.5,150,180,5
CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I,CS(C)=O,FC(F)(F)c1cc(-c2c3ccccc3[n+](-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3ccccc23)cc(C(F)(F)F)c1.[Cl-],CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)N5CCCCC5,43.498943,100,0.5,150,180,5
CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I,CS(C)=O,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)N5CCCCC5,15.636377,100,5,150,180,5
CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I,CS(C)=O,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.F[P-](F)(F)(F)(F)F.c1ccc(-c2ccccc2[Ir+]c2ccccc2-c2ccccn2)nc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)N5CCCCC5,23.795248,100,5,150,180,5
CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I,CS(C)=O,Fc1cc(F)c(-c2ccccn2)c([Ir](c2cc(F)cc(F)c2-c2ccccn2)c2cc(F)cc(F)c2-c2ccccn2)c1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)N5CCCCC5,13.123653,100,5,150,180,5
CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I,CS(C)=O,c1ccc(-c2ccccc2[Ir](c2ccccc2-c2ccccn2)c2ccccc2-c2ccccn2)nc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)N5CCCCC5,37.42272,100,5,150,180,5
CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I,CS(C)=O,F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[Ru+2].c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)N5CCCCC5,41.94436,100,5,150,180,5
CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I,CS(C)=O,C1=CC2Sc3ccccc3N(c3ccccc3)C2C=C1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)N5CCCCC5,39.931347,100,5,150,180,5
CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I,CS(C)=O,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)N5CCCCC5,33.46563,100,5,150,180,5
CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I,CS(C)=O,O=C1OC2(c3cc(I)c(O)c(I)c3Oc3c2cc(I)c(O)c3I)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)N5CCCCC5,9.720587,100,5,150,180,5
CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I,CS(C)=O,F[B-](F)(F)F.c1ccc(-c2cc(-c3ccccc3)[o+]c(-c3ccccc3)c2)cc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)N5CCCCC5,19.448278,100,5,150,180,5
CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I,CS(C)=O,N#Cc1ccc(C#N)c2ccccc12,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)N5CCCCC5,37.479034,100,5,150,180,5
CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I,CS(C)=O,FC(F)(F)c1cc(-c2c3ccccc3[n+](-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3ccccc23)cc(C(F)(F)F)c1.[Cl-],CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)N5CCCCC5,41.397434,100,5,150,180,5
